,PERMNO_x,PERMCO,HSHRCD,DLSTCD,HTICK,HCOMNAM,HTSYMBOL,HNAICS,HPRIMEXC,HTRDSTAT,HSECSTAT,CUSIP,COMPNO,ISSUNO,HEXCD,HSICCD,NUMNAM,NUMDIS,NUMSHR,NUMDEL,NUMNDI,BEGDAT,ENDDAT,BEGPRC,ENDPRC,BEGRET,ENDRET,BEGVOL,ENDVOL,yrMonth,TICKER,PERMNO_y,date,DIVAMT,PRC,RET,sprtrn,initialShr,value
523,13396,54076,12,244,,TAHOE RESOURCES INC,TAHO,331410.0,N,A,R,87386810,0,0,1,1044,2,35,84,1,0,20120508,20190221,20120508,20190221,20120508,20190221,20120508,20190221,20120508,,,,,,,,,
524,13399,54077,11,100,TLYS,TILLYS INC,TLYS,448140.0,N,A,R,88688510,0,0,1,5651,3,3,95,1,0,20120504,20191231,20120504,20191231,20120504,20191231,20120504,20191231,20120504,TLYS,,,,,,,,
525,13400,54079,11,233,,WAGEWORKS INC,WAGE,561311.0,N,A,R,93042710,0,0,1,9431,2,1,90,1,0,20120510,20190829,20120510,20190829,20120510,20190829,20120510,20190829,20120510,,,,,,,,,
526,13401,54080,18,100,WMC,WESTERN ASSET MORTGAGE CAP CORP,WMC,531110.0,N,A,R,95790D10,0,0,1,6798,2,32,94,1,0,20120510,20191231,20120510,20191231,20120510,20191231,20120510,20191231,20120510,WMC,,,,,,,,
527,13402,54081,11,241,,AUDIENCE INC,ADNC,334413.0,Q,A,R,05070J10,60072133,70297,3,9999,1,2,22,1,223,20120510,20150630,20120510,20150630,20120510,20150630,20120510,20150630,20120510,,,,,,,,,
528,13403,54022,12,100,TGLS,TECNOGLASS INC,TGLS,523910.0,Q,A,R,G8726410,60071803,69715,3,9999,2,13,42,1,603,20120510,20191231,20120510,20191231,20120510,20191231,20120510,20191231,20120510,TGLS,,,,,,,,
529,13404,54024,12,233,,B G S ACQUISITION CORP,BGSC,,Q,A,R,G1082J10,60071797,69700,3,9999,1,1,1,1,108,20120523,20131127,20120523,20131127,20120523,20131127,20120523,20131127,20120523,,,,,,,,,
530,13405,54082,71,100,CG,CARLYLE GROUP L P,CG,523920.0,Q,A,R,14309L10,60071928,69954,3,9999,1,30,68,1,250,20120503,20191231,20120503,20191231,20120503,20191231,20120503,20191231,20120503,CG,,,,,,,,
531,13406,54083,31,261,,EDWARDS GROUP LTD,EVAC,332439.0,Q,A,R,28173610,60072128,70285,3,9999,1,2,7,1,147,20120511,20140109,20120511,20140109,20120511,20140109,20120511,20140109,20120511,,,,,,,,,
532,13407,54084,11,100,FB,FACEBOOK INC,FB,541512.0,Q,A,R,30303M10,60072175,70352,3,9999,2,0,63,1,492,20120518,20191231,20120518,20191231,20120518,20191231,20120518,20191231,20120518,FB,,,,,,,,
533,13408,54085,11,552,,IGNITE RESTAURANT GROUP INC,IRG,311991.0,Q,A,R,45173010,60072135,70314,3,9999,1,0,40,1,509,20120511,20170313,20120511,20170313,20120511,20170313,20120511,20170313,20120511,,,,,,,,,
534,13409,54086,11,233,,R M G NETWORKS HOLDING CORP,RMGN,339950.0,Q,A,R,74966K30,60070999,68194,3,9999,4,2,62,1,371,20120502,20180928,20120502,20180928,20120502,20180928,20120502,20180928,20120502,,,,,,,,,
535,13410,54087,11,100,SUPN,SUPERNUS PHARMACEUTICALS INC,SUPN,325412.0,Q,A,R,86845910,60070651,67668,3,9999,1,0,72,1,379,20120501,20191231,20120501,20191231,20120501,20191231,20120501,20191231,20120501,SUPN,,,,,,,,
536,13411,54088,11,100,TROV,TROVAGENE INC,TROV,621511.0,Q,A,R,89723860,60054056,40870,3,9999,3,3,81,1,503,20120530,20191231,20120530,20191231,20120530,20191231,20120530,20191231,20120530,TROV,,,,,,,,
537,13412,54089,11,100,IDEX,IDEANOMICS INC,IDEX,515210.0,Q,A,R,45166V10,70051630,70056073,3,5990,5,0,71,1,350,20120530,20191231,20120530,20191231,20120530,20191231,20120530,20191231,20120530,IDEX,,,,,,,,
538,13425,54101,31,332,,CENCOSUD S A,CNCO,445110.0,N,A,R,15132H10,0,0,1,5499,2,13,3,1,0,20120622,20170616,20120622,20170616,20120622,20170616,20120622,20170616,20120622,,,,,,,,,
539,13429,54099,11,100,ALEX,ALEXANDER & BALDWIN INC NEW,ALEX,531210.0,N,A,R,01449110,0,0,1,6531,2,21,92,1,0,20120702,20191231,20120702,20191231,20120702,20191231,20120702,20191231,20120702,ALEX,,,,,,,,
540,13430,54100,11,242,,BURGER KING WORLDWIDE INC,BKW,722513.0,N,A,R,12122010,0,0,1,5812,1,11,30,1,0,20120620,20141212,20120620,20141212,20120620,20141212,20120620,20141212,20120620,,,,,,,,,
541,13431,54102,14,100,CTR,CLEARBRIDGE ENERGY MLP TOT RET F,CTR,624410.0,N,A,R,18469Q10,0,0,1,8351,3,30,94,1,0,20120627,20191231,20120627,20191231,20120627,20191231,20120627,20191231,20120627,CTR,,,,,,,,
542,13432,54103,71,100,EQM,E Q M MIDSTREAM PARTNERS L P,EQM,486210.0,N,A,R,26885B10,0,0,1,4922,2,29,93,1,0,20120627,20191231,20120627,20191231,20120627,20191231,20120627,20191231,20120627,EQM,,,,,,,,
543,13439,54106,18,100,HTA,HEALTHCARE TRUST OF AMERICA INC,HTA,531110.0,N,A,R,42225P50,0,0,1,6798,3,33,94,1,0,20120606,20191231,20120606,20191231,20120606,20191231,20120606,20191231,20120606,HTA,,,,,,,,
544,13441,54108,44,100,MMD,MAINSTAY MACKAY DEFTERM M OPP FD,MMD,525910.0,N,A,R,56064K10,0,0,1,6722,3,90,94,1,0,20120627,20191231,20120627,20191231,20120627,20191231,20120627,20191231,20120627,MMD,,,,,,,,
545,13447,54109,11,100,NOW,SERVICENOW INC,NOW,541512.0,N,A,R,81762P10,0,0,1,7379,6,0,96,1,0,20120629,20191231,20120629,20191231,20120629,20191231,20120629,20191231,20120629,NOW,,,,,,,,
546,13452,54112,12,100,TROX,TRONOX HOLDINGS PLC,TROX,325130.0,N,A,R,G9087Q10,0,0,1,2816,2,31,94,1,0,20120618,20191231,20120618,20191231,20120618,20191231,20120618,20191231,20120618,TROX,,,,,,,,
547,13453,54113,11,100,CEMI,CHEMBIO DIAGNOSTICS INC,CEMI,325412.0,Q,A,R,16357220,70070120,70079715,3,6282,1,0,68,1,346,20120607,20191231,20120607,20191231,20120607,20191231,20120607,20191231,20120607,CEMI,,,,,,,,
548,13454,54114,11,233,,EXA CORP,EXA,511210.0,Q,A,R,30061450,60071549,69224,3,9999,1,1,47,1,522,20120628,20171116,20120628,20171116,20120628,20171116,20120628,20171116,20120628,,,,,,,,,
549,13455,54115,11,100,BURG,CHANTICLEER HOLDINGS INC,BURG,533110.0,Q,A,R,15930P80,60059063,48669,3,8742,6,1,76,1,350,20120621,20191231,20120621,20191231,20120621,20191231,20120621,20191231,20120621,BURG,,,,,,,,
550,13456,54116,11,233,,TESARO INC,TSRO,325412.0,Q,A,R,88156910,60072200,70397,3,9999,1,1,58,1,343,20120628,20190118,20120628,20190118,20120628,20190118,20120628,20190118,20120628,,,,,,,,,
551,13500,54133,18,233,,AMREIT INC NEW,AMRE,531130.0,N,A,R,03216B20,0,0,1,6798,2,12,34,1,0,20120727,20150218,20120727,20150218,20120727,20150218,20120727,20150218,20120727,,,,,,,,,
552,13501,54134,14,100,LDP,COHEN & STEERS LTD DUR PFD & INC,LDP,525910.0,N,A,R,19248C10,0,0,1,6722,3,93,93,1,0,20120727,20191231,20120727,20191231,20120727,20191231,20120727,20191231,20120727,LDP,,,,,,,,
553,13502,54135,11,231,,ENGILITY HLDGS INC NEW,EGL,334511.0,N,A,R,29286C10,0,0,1,8711,3,2,81,1,0,20120718,20190111,20120718,20190111,20120718,20190111,20120718,20190111,20120718,,,,,,,,,
554,13508,54136,11,100,NGVC,NATRL GROCERS BY VIT COTTAGE INC,NGVC,445110.0,N,A,R,63888U10,0,0,1,5411,1,1,91,1,0,20120725,20191231,20120725,20191231,20120725,20191231,20120725,20191231,20120725,NGVC,,,,,,,,
555,13509,54137,71,241,,NORTHERN TIER ENERGY L P,NTI,324110.0,N,A,R,66582610,0,0,1,2911,1,16,49,1,0,20120726,20160623,20120726,20160623,20120726,20160623,20120726,20160623,20120726,,,,,,,,,
556,13510,54138,44,100,JPI,NUVEEN PFD & INCOME TERM FUND,JPI,525910.0,N,A,R,67075A10,0,0,1,6722,2,93,92,1,0,20120727,20191231,20120727,20191231,20120727,20191231,20120727,20191231,20120727,JPI,,,,,,,,
557,13511,54139,11,100,PANW,PALO ALTO NETWORKS INC,PANW,511210.0,N,A,R,69743510,0,0,1,3577,2,0,92,1,0,20120720,20191231,20120720,20191231,20120720,20191231,20120720,20191231,20120720,PANW,,,,,,,,
558,13512,52902,73,100,DWAS,INVESCO EXCHANGE TRADED FD TR II,DWAS,525990.0,Q,A,R,46138E84,60067091,70891,3,6726,3,16,191,1,150,20120719,20191231,20120719,20191231,20120719,20191231,20120719,20191231,20120719,DWAS,,,,,,,,
559,13519,54140,14,100,NDP,TORTOISE ENERGY INDPNDCE FD INC,NDP,525910.0,N,A,R,89148K10,0,0,1,6722,3,29,93,1,0,20120727,20191231,20120727,20191231,20120727,20191231,20120727,20191231,20120727,NDP,,,,,,,,
560,13520,54141,11,100,CHUY,CHUYS HOLDINGS INC,CHUY,722511.0,Q,A,R,17160410,60072323,70589,3,9999,1,0,71,1,256,20120724,20191231,20120724,20191231,20120724,20191231,20120724,20191231,20120724,CHUY,,,,,,,,
561,13521,54142,11,100,CPAH,COUNTERPATH CORP,CPAH,541511.0,Q,A,R,22228P30,60055054,42439,3,7389,3,1,72,1,316,20120711,20191231,20120711,20191231,20120711,20191231,20120711,20191231,20120711,CPAH,,,,,,,,
562,13524,54143,11,233,,DEL FRISCOS RESTAURANT GROUP INC,DFRG,722511.0,Q,A,R,24507710,60072467,70876,3,9999,1,1,67,1,330,20120727,20190924,20120727,20190924,20120727,20190924,20120727,20190924,20120727,,,,,,,,,
563,13525,54144,11,261,,DURATA THERAPEUTICS INC,DRTX,325412.0,Q,A,R,26658A10,60072129,70286,3,9999,1,2,21,1,227,20120719,20141117,20120719,20141117,20120719,20141117,20120719,20141117,20120719,,,,,,,,,
564,13526,54145,11,233,,E2OPEN INC,EOPN,518210.0,Q,A,R,29788A10,60072415,70752,3,9999,1,1,17,1,163,20120726,20150325,20120726,20150325,20120726,20150325,20120726,20150325,20120726,,,,,,,,,
565,13527,54146,11,100,FIVE,FIVE BELOW INC,FIVE,452990.0,Q,A,R,33829M10,60072343,70630,3,9999,1,0,76,1,214,20120719,20191231,20120719,20191231,20120719,20191231,20120719,20191231,20120719,FIVE,,,,,,,,
566,13528,54147,11,100,FSBW,F S BANCORP INC,FSBW,522120.0,Q,A,R,30263Y10,60068142,63392,3,9999,2,27,66,1,593,20120710,20191231,20120710,20191231,20120710,20191231,20120710,20191231,20120710,FSBW,,,,,,,,
567,13529,54148,11,233,,GEORGETOWN BANCORP INC NEW,GTWN,522120.0,Q,A,R,37259110,60057658,45552,3,6036,2,19,47,1,355,20120712,20170523,20120712,20170523,20120712,20170523,20120712,20170523,20120712,,,,,,,,,
568,13532,54149,11,100,HBMD,HOWARD BANCORP INC,HBMD,522110.0,Q,A,R,44249610,60060779,51667,3,6022,1,0,68,1,592,20120723,20191231,20120723,20191231,20120723,20191231,20120723,20191231,20120723,HBMD,,,,,,,,
569,13533,54150,11,233,,HYPERION THERAPEUTICS INC,HPTX,325412.0,Q,A,R,44915N10,60072240,70463,3,9999,1,1,26,1,301,20120726,20150507,20120726,20150507,20120726,20150507,20120726,20150507,20120726,,,,,,,,,
570,13534,54151,11,100,HTBI,HOMETRUST BANCSHARES INC,HTBI,522120.0,Q,A,R,43787210,60071878,69875,3,9999,1,5,68,1,381,20120711,20191231,20120711,20191231,20120711,20191231,20120711,20191231,20120711,HTBI,,,,,,,,
571,13535,54153,11,231,,KAYAK SOFTWARE CORP,KYAK,519130.0,Q,A,R,48657710,60070764,67839,3,9999,1,1,8,1,83,20120720,20130520,20120720,20130520,20120720,20130520,20120720,20130520,20120720,,,,,,,,,
572,13536,54154,11,560,,PROSPECT GLOBAL RESOURCES INC,PGRX,236118.0,Q,A,R,74348X20,60069754,66127,3,1520,2,1,21,1,183,20120702,20140404,20120702,20140404,20120702,20140404,20120702,20140404,20120702,,,,,,,,,
573,13537,54155,11,100,FRG,FRANCHISE GROUP INC,FRG,541213.0,Q,A,R,35180X10,60072363,70672,3,7200,5,1,27,1,534,20120702,20191231,20120702,20191231,20120702,20191231,20120702,20191231,20120702,FRG,,,,,,,,
574,13539,54156,44,100,BTT,BLACKROCK MUNI 2030 TARGET TM TR,BTT,525990.0,N,A,R,09257P10,0,0,1,6726,2,87,91,1,0,20120829,20191231,20120829,20191231,20120829,20191231,20120829,20191231,20120829,BTT,,,,,,,,
575,13542,50838,73,100,DWPP,FIRST TRUST EXCHANGE TRADED FUND,DWPP,525990.0,Q,A,R,33733E88,60060729,71126,3,6726,2,30,97,1,52,20120830,20191231,20120830,20191231,20120830,20191231,20120830,20191231,20120830,DWPP,,,,,,,,
576,13543,54157,11,100,GMED,GLOBUS MEDICAL INC,GMED,339112.0,N,A,R,37957720,0,0,1,3841,1,0,90,1,0,20120803,20191231,20120803,20191231,20120803,20191231,20120803,20191231,20120803,GMED,,,,,,,,
577,13544,54158,11,100,HCR,HI CRUSH INC,HCR,212321.0,N,A,R,42833710,0,0,1,1442,2,17,91,1,0,20120816,20191231,20120816,20191231,20120816,20191231,20120816,20191231,20120816,HCR,,,,,,,,
578,13547,54161,12,100,MANU,MANCHESTER UNITED PLC,MANU,713940.0,N,A,R,G5784H10,0,0,1,7997,3,11,92,1,0,20120810,20191231,20120810,20191231,20120810,20191231,20120810,20191231,20120810,MANU,,,,,,,,
579,13548,54162,11,100,BLMN,BLOOMIN BRANDS INC,BLMN,722511.0,Q,A,R,09423510,60072344,70631,3,9999,1,20,69,1,198,20120808,20191231,20120808,20191231,20120808,20191231,20120808,20191231,20120808,BLMN,,,,,,,,
580,13551,54163,11,233,,ELOQUA INC,ELOQ,511210.0,Q,A,R,29013910,60071482,69064,3,9999,1,1,4,1,67,20120802,20130208,20120802,20130208,20120802,20130208,20120802,20130208,20120802,,,,,,,,,
581,13552,54164,11,551,,HYDE PARK ACQUISTION CORP II,HPAC,,Q,A,R,44864010,60072279,70515,3,9999,1,0,14,1,88,20120802,20140502,20120802,20140502,20120802,20140502,20120802,20140502,20120802,,,,,,,,,
582,13553,41998,11,231,,LIBERTY INTERACTIVE CORP,LVNTA,515210.0,Q,A,R,53071M85,60050069,70885,3,4841,2,5,55,1,195,20120810,20180309,20120810,20180309,20120810,20180309,20120810,20180309,20120810,,,,,,,,,
583,13554,41998,11,242,,LIBERTY INTERACTIVE CORP,LVNTB,515210.0,Q,A,R,53071M86,60050069,70886,3,4841,2,6,55,1,126,20120810,20180309,20120810,20180309,20120810,20180309,20120810,20180309,20120810,,,,,,,,,
584,13555,54165,73,100,MDIV,FIRST TRUST E T F VI,MDIV,525990.0,Q,A,R,33738R10,60072446,70833,3,6726,1,86,434,1,492,20120814,20191231,20120814,20191231,20120814,20191231,20120814,20191231,20120814,MDIV,,,,,,,,
585,13556,54166,11,100,TRNX,TARONIS TECHNOLOGIES INC,TRNX,333249.0,Q,A,R,87621420,60067948,62523,3,3559,8,5,84,1,413,20120815,20191231,20120815,20191231,20120815,20191231,20120815,20191231,20120815,TRNX,,,,,,,,
586,13559,54167,11,100,PFMT,PERFORMANT FINANCIAL CORP,PFMT,561110.0,Q,A,R,71377E10,60072452,70844,3,9999,1,0,65,1,218,20120810,20191231,20120810,20191231,20120810,20191231,20120810,20191231,20120810,PFMT,,,,,,,,
587,13560,54168,11,233,,PEREGRINE SEMICONDUCTOR CORP,PSMI,334413.0,Q,A,R,71366R70,60070759,67832,3,9999,1,1,20,1,159,20120808,20141211,20120808,20141211,20120808,20141211,20120808,20141211,20120808,,,,,,,,,
588,13561,54169,11,100,SFBC,SOUND FINANCIAL BANCORP INC,SFBC,523930.0,Q,A,R,83607A10,60066484,59919,3,6035,2,27,64,1,726,20120823,20191231,20120823,20191231,20120823,20191231,20120823,20191231,20120823,SFBC,,,,,,,,
589,13562,54165,73,100,TDIV,FIRST TRUST E T F VI,TDIV,525990.0,Q,A,R,33738R11,60072446,70834,3,6726,1,30,364,1,504,20120814,20191231,20120814,20191231,20120814,20191231,20120814,20191231,20120814,TDIV,,,,,,,,
590,13563,54170,11,520,,TILE SHOP HOLDINGS INC,TTS,444110.0,Q,A,R,88677Q10,60070433,67401,3,9999,2,11,65,1,263,20120822,20191108,20120822,20191108,20120822,20191108,20120822,20191108,20120822,,,,,,,,,
591,13564,54171,11,233,,U S M D HOLDINGS INC,USMD,622310.0,Q,A,R,90331310,60071425,68992,3,9999,1,1,39,1,317,20120831,20160930,20120831,20160930,20120831,20160930,20120831,20160930,20120831,,,,,,,,,
592,13567,54174,11,233,,A D T CORP,ADT,561613.0,N,A,R,00101J10,0,0,1,7381,2,15,45,1,0,20121001,20160429,20121001,20160429,20121001,20160429,20121001,20160429,20121001,,,,,,,,,
593,13569,54175,12,552,,BELLATRIX EXPLORATION LTD,BXE,211112.0,N,A,R,07831450,0,0,1,1321,6,1,84,1,0,20120924,20190211,20120924,20190211,20120924,20190211,20120924,20190211,20120924,,,,,,,,,
594,13570,54176,44,100,BGB,BLACKSTONE GSO STRATEGIC CR FUND,BGB,525990.0,N,A,R,09257R10,0,0,1,6726,2,90,90,1,0,20120926,20191231,20120926,20191231,20120926,20191231,20120926,20191231,20120926,BGB,,,,,,,,
595,13571,54177,44,100,SZC,CUSHING RENAISSANCE FUND,SZC,525910.0,N,A,R,23164710,0,0,1,6722,2,51,90,1,0,20120926,20191231,20120926,20191231,20120926,20191231,20120926,20191231,20120926,SZC,,,,,,,,
596,13576,54178,31,100,BSMX,BANCO SANTANDER MEXICO S A,BSMX,522110.0,N,A,R,05969B10,0,0,1,6021,3,14,6,1,0,20120926,20191231,20120926,20191231,20120926,20191231,20120926,20191231,20120926,BSMX,,,,,,,,
597,13577,28836,11,100,HY,HYSTER YALE MATERIALS HANDLG INC,HY,423830.0,N,A,R,44917210,0,0,1,5084,2,30,89,1,0,20121001,20191231,20121001,20191231,20121001,20191231,20121001,20191231,20121001,HY,,,,,,,,
598,13579,54180,11,100,NBHC,NATIONAL BANK HOLDINGS CORP,NBHC,551111.0,N,A,R,63370710,0,0,1,6021,3,29,92,1,0,20120920,20191231,20120920,20191231,20120920,20191231,20120920,20191231,20120920,NBHC,,,,,,,,
599,13580,54181,18,231,,SPIRIT REALTY CAPITAL INC,SRC,525990.0,N,A,R,84860F10,0,0,1,6798,1,6,13,1,0,20120920,20130717,20120920,20130717,20120920,20130717,20120920,20130717,20120920,,,,,,,,,
600,13583,54182,71,100,SMLP,SUMMIT MIDSTREAM PARTNERS LP,SMLP,486210.0,N,A,R,86614210,0,0,1,4922,1,28,88,1,0,20120928,20191231,20120928,20191231,20120928,20191231,20120928,20191231,20120928,SMLP,,,,,,,,
601,13584,54183,71,100,SUN,SUNOCO LP,SUN,445120.0,N,A,R,86765K10,0,0,1,5411,2,29,91,1,0,20120920,20191231,20120920,20191231,20120920,20191231,20120920,20191231,20120920,SUN,,,,,,,,
602,13585,54184,11,231,,TRULIA INC,TRLA,518210.0,N,A,R,89788810,0,0,1,7374,1,1,32,1,0,20120920,20150217,20120920,20150217,20120920,20150217,20120920,20150217,20120920,,,,,,,,,
603,13586,54185,12,100,PNR,PENTAIR PLC,PNR,333249.0,N,A,R,G7S00T10,0,0,1,3559,6,30,93,1,0,20121001,20191231,20121001,20191231,20121001,20191231,20121001,20191231,20121001,PNR,,,,,,,,
604,13594,54191,11,241,,CAPITAL BANK FINANCIAL CORP,CBF,522110.0,Q,A,R,13979410,60071459,69031,3,9999,1,11,42,1,255,20120920,20171130,20120920,20171130,20120920,20171130,20120920,20171130,20120920,,,,,,,,,
605,13595,50852,73,100,CXSE,WISDOMTREE TRUST,CXSE,525990.0,Q,A,R,97717X71,60062728,71164,3,6726,2,20,61,1,275,20120919,20191231,20120919,20191231,20120919,20191231,20120919,20191231,20120919,CXSE,,,,,,,,
606,13596,54192,31,233,,CHINA MOBILE GAMES & ENT GRP LTD,CMGE,511210.0,Q,A,R,16952T10,60072566,71041,3,9999,1,2,12,1,207,20120925,20150810,20120925,20150810,20120925,20150810,20120925,20150810,20120925,,,,,,,,,
607,13597,54152,11,552,,GLORI ENERGY INC,GLRI,,Q,A,R,37960610,60071804,71211,3,9999,2,0,25,1,307,20120920,20160929,20120920,20160929,20120920,20160929,20120920,20160929,20120920,,,,,,,,,
608,13598,54193,11,241,,KRAFT FOODS GROUP INC,KRFT,311513.0,Q,A,R,50076Q10,60072519,70960,3,9999,2,12,29,1,142,20121002,20150702,20121002,20150702,20121002,20150702,20121002,20150702,20121002,,,,,,,,,
609,13599,54194,11,100,LFVN,LIFEVANTAGE CORP,LFVN,325412.0,Q,A,R,53222K20,70063292,70069439,3,6700,3,1,66,1,200,20120912,20191231,20120912,20191231,20120912,20191231,20120912,20191231,20120912,LFVN,,,,,,,,
610,13600,54195,11,100,QLYS,QUALYS INC,QLYS,511210.0,Q,A,R,74758T30,60072557,71029,3,9999,1,0,65,1,317,20120928,20191231,20120928,20191231,20120928,20191231,20120928,20191231,20120928,QLYS,,,,,,,,
611,13601,54196,44,100,BGH,BARINGS GLOBAL SH DUR HI YLD FD,BGH,525990.0,N,A,R,06760L10,0,0,1,6726,2,87,89,1,0,20121026,20191231,20121026,20191231,20121026,20191231,20121026,20191231,20121026,BGH,,,,,,,,
612,13604,54198,11,100,BERY,BERRY GLOBAL GROUP INC,BERY,326199.0,N,A,R,08579W10,0,0,1,3089,2,0,90,1,0,20121004,20191231,20121004,20191231,20121004,20191231,20121004,20191231,20121004,BERY,,,,,,,,
613,13608,37493,73,100,IXUS,ISHARES TRUST,IXUS,525990.0,Q,A,R,46432F83,60020878,71390,3,6726,2,16,219,1,124,20121022,20191231,20121022,20191231,20121022,20191231,20121022,20191231,20121022,IXUS,,,,,,,,
614,13612,37493,73,100,ISTB,ISHARES TRUST,ISTB,525990.0,Q,A,R,46432F85,60020878,71393,3,6726,3,87,203,1,92,20121022,20191231,20121022,20191231,20121022,20191231,20121022,20191231,20121022,ISTB,,,,,,,,
615,13614,54201,18,233,,JAVELIN MORTGAGE INVESTMENT CORP,JMI,531190.0,N,A,R,47200B10,0,0,1,6798,1,42,44,1,0,20121003,20160406,20121003,20160406,20121003,20160406,20121003,20160406,20121003,,,,,,,,,
616,13615,54202,71,100,CAPL,CROSSAMERICA PARTNERS LP,CAPL,424720.0,N,A,R,22758A10,0,0,1,5172,3,28,90,1,0,20121025,20191231,20121025,20191231,20121025,20191231,20121025,20191231,20121025,CAPL,,,,,,,,
617,13616,54203,11,233,,LIFELOCK INC,LOCK,561621.0,N,A,R,53224V10,0,0,1,7382,1,1,54,1,0,20121003,20170208,20121003,20170208,20121003,20170208,20121003,20170208,20121003,,,,,,,,,
618,13617,54204,31,332,,LUXFER HOLDINGS P L C,LXFR,332420.0,N,A,R,55067810,0,0,1,3443,1,21,1,1,0,20121003,20171208,20121003,20171208,20121003,20171208,20121003,20171208,20121003,,,,,,,,,
619,13618,54205,71,100,MPLX,M P L X L P,MPLX,541715.0,N,A,R,55336V10,0,0,1,8731,5,28,92,1,0,20121026,20191231,20121026,20191231,20121026,20191231,20121026,20191231,20121026,MPLX,,,,,,,,
620,13621,54207,11,100,PBYI,PUMA BIOTECHNOLOGY INC,PBYI,325412.0,Q,A,R,74587V10,60072069,70198,3,2834,2,0,98,1,106,20121019,20191231,20121019,20191231,20121019,20191231,20121019,20191231,20121019,PBYI,,,,,,,,
621,13622,54208,11,100,RLGY,REALOGY HOLDINGS CORP,RLGY,531210.0,N,A,R,75605Y10,0,0,1,6531,1,13,88,1,0,20121011,20191231,20121011,20191231,20121011,20191231,20121011,20191231,20121011,RLGY,,,,,,,,
622,13625,54209,11,100,SSTK,SHUTTERSTOCK INC,SSTK,518210.0,N,A,R,82569010,0,0,1,7374,1,1,88,1,0,20121011,20191231,20121011,20191231,20121011,20191231,20121011,20191231,20121011,SSTK,,,,,,,,
623,13626,54210,44,100,EDI,STONE HARBOR EMRG MTS TOT INC FD,EDI,525990.0,N,A,R,86164W10,0,0,1,6726,1,86,88,1,0,20121026,20191231,20121026,20191231,20121026,20191231,20121026,20191231,20121026,EDI,,,,,,,,
624,13627,54212,11,233,,WHITEWAVE FOODS CO,WWAV,311511.0,N,A,R,96624410,0,0,1,2026,3,1,58,1,0,20121026,20170411,20121026,20170411,20121026,20170411,20121026,20170411,20121026,,,,,,,,,
625,13628,54213,11,100,WDAY,WORKDAY INC,WDAY,511210.0,Q,A,R,98138H10,60072710,71323,3,7372,4,0,80,1,66,20121012,20191231,20121012,20191231,20121012,20191231,20121012,20191231,20121012,WDAY,,,,,,,,
626,13631,54214,12,100,RYCE,AMIRA NATURE FOODS LTD,RYCE,312113.0,N,A,R,G0335L20,0,0,1,2097,3,1,90,1,0,20121010,20191231,20121010,20191231,20121010,20191231,20121010,20191231,20121010,RYCE,,,,,,,,
627,13632,54215,12,233,,FLEETMATICS GROUP P L C,FLTX,511210.0,N,A,R,G3556910,0,0,1,7372,1,1,51,1,0,20121005,20161104,20121005,20161104,20121005,20161104,20121005,20161104,20121005,,,,,,,,,
628,13633,54216,72,560,,SEADRILL PARTNERS LLC,SDLP,213111.0,N,A,R,Y7545W12,0,0,1,1381,2,28,86,1,0,20121019,20190904,20121019,20190904,20121019,20190904,20121019,20190904,20121019,,,,,,,,,
629,13634,54217,12,100,AMBA,AMBARELLA INC,AMBA,334413.0,Q,A,R,G037AX10,60072575,71051,3,9999,1,0,56,1,342,20121010,20191231,20121010,20191231,20121010,20191231,20121010,20191231,20121010,AMBA,,,,,,,,
630,13636,54219,11,233,,XURA INC,MESG,511210.0,Q,A,R,98420V10,60072683,71265,3,9999,2,1,34,1,232,20121101,20160819,20121101,20160819,20121101,20160819,20121101,20160819,20121101,,,,,,,,,
631,13639,54220,12,233,,COASTAL CONTACTS INC,COA,446130.0,Q,A,R,19044R20,60057148,44824,3,9999,1,1,3,1,182,20121025,20140428,20121025,20140428,20121025,20140428,20121025,20140428,20121025,,,,,,,,,
632,13640,54221,11,241,,C U BANCORP NEW,CUNB,522390.0,Q,A,R,12653410,60058918,48420,3,6022,1,2,47,1,320,20121009,20171020,20121009,20171020,20121009,20171020,20121009,20171020,20121009,,,,,,,,,
633,13641,54222,11,100,FANG,DIAMONDBACK ENERGY INC,FANG,211111.0,Q,A,R,25278X10,2003649,70296,3,9999,1,7,70,1,276,20121012,20191231,20121012,20191231,20121012,20191231,20121012,20191231,20121012,FANG,,,,,,,,
634,13642,54223,11,241,,HAMILTON BANCORP INC MD,HBK,522120.0,Q,A,R,40701510,60072427,70772,3,9999,1,2,55,1,589,20121010,20190430,20121010,20190430,20121010,20190430,20121010,20190430,20121010,,,,,,,,,
